Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
2750,Jonathan Varane,FRA,MF,Lens,Ligue 1,20.0,2001,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.013043478260869565,1.0,0.007407407407407408,0.0026086956521739132,0.01,0.008333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013043478260869565,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923078,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.00909090909090909,0.013333333333333334,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0053435114503816794,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
2751,Raphaël Varane,FRA,DF,Manchester Utd,Premier League,29.0,1993,22,20,1831,20.3,0.01,0.022,0.0025,0.111,0.11,0.5,0.11657303370786518,0.0,0.0,0.0,0.30375,0.23478260869565218,0.9,0.34608024691358025,0.25469565217391305,0.113,0.10083333333333333,0.9390000000000001,0.38,0.38133333333333336,0.929,0.26,0.21333333333333335,0.815,0.005,0.02,0.11166666666666666,0.0,0.0,0.06733333333333333,0.23478260869565218,0.24714285714285714,0.05175,0.192,0.0,0.1305,0.1035,0.0,0.0,0.0,0.0,0.0,0.32,0.07066666666666667,0.1355,0.17916666666666667,0.18466666666666667,0.1255,0.00375,0.005,0.30375,0.01,0.034499999999999996,0.021333333333333333,0.017,0.01225,0.014666666666666666,0.0,0.0,0.0,0.0,0.005,0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.0665,0.079,0.08399999999999999,0.034,0.015,0.049,0.10800000000000001,0.455,0.059,0.0808,0.09533333333333333,0.354,0.1104,0.0464,0.005,0.079,0.06899999999999999,0.0,0.0445,0.086,0.1525,0.23399999999999999,0.01,0.23629629629629628,0.1794,0.29454545454545455,0.22466666666666668,0.013357142857142857,0.0148,0.24680000000000002,0.005,0.0125,0.4,0.005,0.005,0.26733333333333337,0.19732824427480916,0.14741573033707864,0.06,0.015,0.0,0.005,0.0025,0.22842105263157894,0.22421052631578947,0.981,0.005,0.0,0.0,0.0,0.017,0.017,0.0,0.0,0.079,0.0,0.0,0.0,0.2265,0.10333333333333333,0.041749999999999995,0.649
2752,Jamie Vardy,ENG,FW,Leicester City,Premier League,35.0,1987,25,20,1806,20.1,0.15,0.132,0.062,0.47200000000000003,0.28,0.3,0.1699438202247191,0.0,0.0,0.0,0.059687500000000004,0.057391304347826085,0.722,0.050401234567901236,0.028521739130434782,0.0438,0.04891666666666667,0.746,0.059,0.0696,0.79,0.017499999999999998,0.01983333333333333,0.583,0.01,0.095,0.02,0.06333333333333332,0.015,0.04466666666666667,0.057391304347826085,0.054285714285714284,0.04475,0.0,0.005,0.0735,0.0075,0.056666666666666664,0.0,0.0,0.0,0.0,0.06999999999999999,0.044000000000000004,0.024833333333333332,0.022833333333333334,0.056400000000000006,0.04,0.0,0.025,0.059687500000000004,0.02,0.01,0.02333333333333333,0.034999999999999996,0.04725,0.049666666666666665,0.0,0.01,0.015,0.005,0.01,0.0125,0.01,0.0,0.01,0.03496503496503497,0.0,0.0,0.017499999999999998,0.02,0.0,0.02,0.015,0.005,0.03,0.16699999999999998,0.025,0.13699999999999998,0.111,0.244,0.013000000000000001,0.1164,0.1442,0.025,0.005,0.0,0.0225,0.017499999999999998,0.034999999999999996,0.04,0.0,0.0762962962962963,0.016,0.014909090909090908,0.05573333333333333,0.08571428571428572,0.1124,0.0756,0.027500000000000004,0.052000000000000005,0.524,0.03,0.0,0.07266666666666667,0.05259541984732825,0.04786516853932585,0.048799999999999996,0.034999999999999996,0.095,0.05450000000000001,0.027500000000000004,0.17894736842105263,0.07421052631578948,0.414,0.20400000000000001,0.01,0.0,0.0,0.034999999999999996,0.0325,0.095,0.056666666666666664,0.02,0.0,0.0,0.1,0.053500000000000006,0.04633333333333333,0.059750000000000004,0.368
2753,Ruben Vargas,SUI,MFFW,Augsburg,Bundesliga,23.0,1998,29,26,1984,22.0,0.01,0.0885,0.013500000000000002,0.154,0.03,0.085,0.25140449438202245,0.0,0.0,0.0,0.11625,0.11521739130434783,0.703,0.10830246913580246,0.07756521739130436,0.0795,0.08333333333333333,0.795,0.10514285714285715,0.13213333333333332,0.743,0.06825,0.07116666666666666,0.638,0.014000000000000002,0.10900000000000001,0.053000000000000005,0.082,0.05500000000000001,0.07866666666666666,0.11521739130434783,0.12047619047619047,0.0295,0.023,0.005,0.15575,0.05,0.11533333333333333,0.0025,0.0,0.01,0.0,0.13076923076923078,0.06899999999999999,0.08933333333333333,0.03141666666666667,0.13333333333333333,0.056999999999999995,0.01825,0.014000000000000002,0.11625,0.028000000000000004,0.0385,0.038,0.08399999999999999,0.05,0.05466666666666666,0.0,0.018,0.014000000000000002,0.0,0.005,0.009,0.014000000000000002,0.0,0.0,0.03496503496503497,0.0,0.0,0.068,0.068,0.036,0.068,0.032,0.032,0.118,0.26899999999999996,0.086,0.14300000000000002,0.14533333333333334,0.306,0.0672,0.13,0.0882,0.032,0.005,0.0,0.0295,0.0775,0.14550000000000002,0.0365,0.0,0.15037037037037038,0.0218,0.062,0.13466666666666666,0.1292857142857143,0.0764,0.1584,0.1025,0.2205,0.46399999999999997,0.10900000000000001,0.023,0.20133333333333334,0.15114503816793892,0.12415730337078652,0.0964,0.0885,0.073,0.157,0.1025,0.20789473684210527,0.14526315789473684,0.6990000000000001,0.16833333333333333,0.018,0.0,0.0,0.0865,0.0705,0.05500000000000001,0.11533333333333333,0.068,0.0,0.0,0.0,0.16475,0.028666666666666667,0.06375,0.253
2754,Sebastian Vasiliadis,GRE,MF,Arminia,Bundesliga,24.0,1997,19,16,1193,13.3,0.0,0.045,0.0075,0.16699999999999998,0.0,0.0,0.3441011235955056,0.0,0.0,0.0,0.11000000000000001,0.11304347826086956,0.6759999999999999,0.1007716049382716,0.09756521739130435,0.0789,0.08208333333333333,0.802,0.09671428571428571,0.13333333333333333,0.677,0.064,0.08016666666666666,0.531,0.0,0.053000000000000005,0.07266666666666667,0.015333333333333334,0.0,0.07533333333333332,0.11304347826086956,0.12047619047619047,0.017,0.038,0.0,0.15425,0.0225,0.030000000000000002,0.0,0.0,0.0,0.0,0.12615384615384614,0.05633333333333333,0.10400000000000001,0.034499999999999996,0.11533333333333334,0.1655,0.00575,0.008,0.11000000000000001,0.03,0.03,0.04766666666666666,0.045,0.032,0.042666666666666665,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.0,0.0,0.0,0.0,0.0,0.16899999999999998,0.188,0.173,0.135,0.03,0.08299999999999999,0.256,0.324,0.173,0.23199999999999998,0.21566666666666665,0.27899999999999997,0.1518,0.24600000000000002,0.0646,0.09,0.015,0.0,0.08249999999999999,0.13899999999999998,0.3085,0.124,0.016,0.15,0.0556,0.11727272727272728,0.14733333333333334,0.052071428571428574,0.021,0.15919999999999998,0.03,0.052500000000000005,0.5710000000000001,0.034,0.015,0.12666666666666668,0.0633587786259542,0.04955056179775281,0.0406,0.019,0.053000000000000005,0.026500000000000003,0.12050000000000001,0.09947368421052631,0.0868421052631579,0.873,0.03766666666666666,0.023,0.0,0.0,0.0675,0.026500000000000003,0.015,0.030000000000000002,0.188,0.0,0.0,0.0,0.27999999999999997,0.045000000000000005,0.032,0.514
2755,Johan Vásquez,MEX,DF,Genoa,Serie A,23.0,1998,28,27,2279,25.3,0.008,0.027500000000000004,0.006,0.214,0.07,0.165,0.1839887640449438,0.0,0.0,0.0,0.206875,0.2,0.72,0.20598765432098765,0.22391304347826088,0.11,0.11083333333333334,0.83,0.2442857142857143,0.28400000000000003,0.8,0.11750000000000001,0.15883333333333333,0.494,0.0,0.016,0.07766666666666668,0.010666666666666666,0.004,0.07766666666666668,0.2,0.19047619047619047,0.14925,0.186,0.0,0.11950000000000001,0.025500000000000002,0.03133333333333333,0.0,0.0,0.0,0.0,0.1930769230769231,0.10149999999999999,0.24666666666666667,0.26083333333333336,0.03766666666666667,0.16,0.09775,0.02,0.206875,0.04,0.057499999999999996,0.051333333333333335,0.075,0.01475,0.009333333333333334,0.012,0.004,0.0,0.012,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.19,0.178,0.126,0.012,0.186,0.344,0.54,0.158,0.15,0.18433333333333335,0.369,0.16760000000000003,0.109,0.023,0.1065,0.047,0.0,0.08299999999999999,0.1345,0.2925,0.1915,0.008,0.21777777777777776,0.1328,0.26636363636363636,0.17400000000000002,0.04207142857142857,0.0246,0.21280000000000002,0.006,0.016,0.375,0.008,0.0,0.194,0.10961832061068702,0.08247191011235956,0.045,0.0235,0.016,0.018,0.0295,0.15947368421052632,0.1531578947368421,0.961,0.009333333333333334,0.028000000000000004,0.0,0.0,0.063,0.051500000000000004,0.004,0.03133333333333333,0.19,0.0,0.0,0.0,0.2625,0.095,0.059250000000000004,0.545
2756,Denis Vavro,SVK,DF,Lazio,Serie A,26.0,1996,1,0,8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.2608695652173913,1.0,0.2993827160493827,0.34782608695652173,0.3,0.25,1.0,0.2857142857142857,0.26666666666666666,1.0,0.25,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.2857142857142857,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2,0.36363636363636365,0.2,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.2,0.21374045801526717,0.24719101123595505,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,1.0
2757,José Luis García Vayá,ESP,MF,Levante,La Liga,23.0,1998,29,23,2012,22.4,0.0,0.0315,0.0045,0.14300000000000002,0.0,0.0,0.32162921348314605,0.009,0.0,0.0,0.27937500000000004,0.24217391304347827,0.8029999999999999,0.26787037037037037,0.2125217391304348,0.196,0.18833333333333335,0.87,0.24857142857142855,0.264,0.878,0.173,0.19166666666666668,0.601,0.0,0.11200000000000002,0.15466666666666665,0.04466666666666667,0.013000000000000001,0.14,0.24217391304347827,0.25,0.07925,0.129,0.004,0.22325,0.1695,0.03866666666666666,0.08499999999999999,0.036000000000000004,0.196,0.09090909090909091,0.27615384615384614,0.10716666666666666,0.22166666666666668,0.024166666666666666,0.3253333333333333,0.123,0.00225,0.031,0.27937500000000004,0.018,0.0335,0.05366666666666667,0.0445,0.047,0.03266666666666666,0.076,0.004,0.004,0.0,0.004,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.125,0.161,0.08499999999999999,0.134,0.031,0.098,0.179,0.55,0.08,0.19899999999999998,0.18766666666666668,0.28300000000000003,0.1438,0.20800000000000002,0.0464,0.0805,0.022,0.0,0.06899999999999999,0.0895,0.2145,0.0715,0.0,0.24296296296296294,0.0554,0.15545454545454546,0.26466666666666666,0.09142857142857143,0.0116,0.25,0.028999999999999998,0.0445,0.65,0.0315,0.009,0.27199999999999996,0.13549618320610687,0.1002247191011236,0.0626,0.057999999999999996,0.0,0.038,0.0315,0.24421052631578946,0.23105263157894737,0.945,0.046,0.04,0.0,0.0,0.125,0.053500000000000006,0.0,0.03866666666666666,0.161,0.0,0.0,0.0,0.24325000000000002,0.05366666666666667,0.02,0.667
2758,Jesus Vazquez,ESP,DF,Valencia,La Liga,19.0,2003,15,8,813,9.0,0.0,0.022,0.0055,0.25,0.0,0.0,0.2191011235955056,0.0,0.0,0.0,0.17625,0.16652173913043478,0.736,0.13055555555555556,0.1462608695652174,0.16,0.14666666666666667,0.9109999999999999,0.1457142857142857,0.188,0.7240000000000001,0.0305,0.06483333333333334,0.314,0.0,0.067,0.052000000000000005,0.022000000000000002,0.022,0.063,0.16652173913043478,0.1361904761904762,0.2445,0.011,0.0,0.125,0.022,0.11866666666666667,0.0,0.0,0.0,0.0,0.1523076923076923,0.18833333333333335,0.12033333333333333,0.1825,0.024466666666666668,0.089,0.24175,0.033,0.17625,0.0,0.011,0.018666666666666668,0.1165,0.041749999999999995,0.04066666666666666,0.011,0.022,0.011,0.0,0.0,0.0055,0.011,0.0,0.0,0.0,0.0,0.0,0.15,0.233,0.156,0.078,0.067,0.1,0.22200000000000003,0.45,0.122,0.183,0.211,0.345,0.14880000000000002,0.1288,0.0888,0.1,0.033,0.0,0.08349999999999999,0.08349999999999999,0.23349999999999999,0.1055,0.0,0.19518518518518518,0.06,0.13090909090909092,0.15066666666666667,0.13285714285714287,0.0288,0.1724,0.1055,0.14450000000000002,0.731,0.11100000000000002,0.011,0.19533333333333333,0.10900763358778627,0.10438202247191011,0.08220000000000001,0.05,0.011,0.122,0.0665,0.13894736842105262,0.12210526315789473,0.878,0.07766666666666668,0.0,0.0,0.0,0.072,0.05550000000000001,0.0,0.11866666666666667,0.233,0.0,0.0,0.0,0.225,0.07033333333333333,0.05825,0.475
2759,Kevin Vázquez,ESP,DF,Celta Vigo,La Liga,29.0,1993,17,16,1334,14.8,0.0,0.01,0.0035000000000000005,0.33299999999999996,0.0,0.0,0.1544943820224719,0.0,0.0,0.0,0.29125,0.2569565217391304,0.787,0.22953703703703704,0.23904347826086955,0.253,0.23333333333333334,0.904,0.23428571428571426,0.2773333333333333,0.789,0.0895,0.12166666666666666,0.491,0.007000000000000001,0.047,0.06533333333333333,0.054000000000000006,0.040999999999999995,0.097,0.2569565217391304,0.21952380952380954,0.325,0.095,0.0,0.16899999999999998,0.0305,0.162,0.0,0.0,0.0,0.0,0.2476923076923077,0.25166666666666665,0.19833333333333333,0.03266666666666666,0.26,0.1555,0.3,0.027000000000000003,0.29125,0.014000000000000002,0.057499999999999996,0.07666666666666666,0.098,0.0355,0.04066666666666666,0.007000000000000001,0.0,0.007000000000000001,0.007000000000000001,0.0,0.007000000000000001,0.014000000000000002,0.0,0.0,0.0,0.0,0.0,0.1385,0.162,0.142,0.101,0.034,0.11499999999999999,0.196,0.586,0.081,0.126,0.14866666666666667,0.355,0.10400000000000001,0.096,0.051399999999999994,0.125,0.054000000000000006,0.0,0.098,0.132,0.2705,0.10800000000000001,0.0,0.2659259259259259,0.0622,0.16818181818181818,0.23800000000000002,0.14928571428571427,0.023,0.2368,0.020499999999999997,0.044,0.462,0.0235,0.0,0.24533333333333332,0.09358778625954198,0.07786516853932585,0.06480000000000001,0.071,0.014000000000000002,0.054000000000000006,0.0475,0.2121052631578947,0.19736842105263158,0.9309999999999999,0.06766666666666667,0.02,0.0,0.0,0.0945,0.0775,0.0,0.162,0.162,0.0,0.04895104895104896,0.0,0.22475,0.045000000000000005,0.050749999999999997,0.4
2760,Lucas Vázquez,ESP,DF,Real Madrid,La Liga,30.0,1991,29,20,1833,20.4,0.03,0.044,0.0125,0.278,0.17,0.3,0.2837078651685393,0.0,0.0,0.0,0.41,0.33043478260869563,0.863,0.3520061728395062,0.28782608695652173,0.317,0.2841666666666667,0.9279999999999999,0.3814285714285714,0.4,0.889,0.15575,0.16583333333333333,0.626,0.0,0.162,0.103,0.13066666666666665,0.049,0.16333333333333336,0.33043478260869563,0.3280952380952381,0.17775000000000002,0.123,0.0,0.14450000000000002,0.135,0.18333333333333332,0.0125,0.0,0.04,0.0,0.42538461538461536,0.16833333333333333,0.17666666666666667,0.060083333333333336,0.41133333333333333,0.051500000000000004,0.141,0.034,0.41,0.04,0.027000000000000003,0.07666666666666666,0.0615,0.07225000000000001,0.07666666666666666,0.025,0.015,0.005,0.015,0.0,0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.11750000000000001,0.152,0.152,0.044,0.039,0.10800000000000001,0.191,0.564,0.08299999999999999,0.14400000000000002,0.15533333333333335,0.32299999999999995,0.1334,0.0932,0.061799999999999994,0.10800000000000001,0.034,0.0,0.0905,0.071,0.1885,0.0685,0.01,0.3244444444444444,0.0726,0.23454545454545456,0.254,0.2042857142857143,0.0608,0.3232,0.044,0.0905,0.486,0.0465,0.015,0.43066666666666664,0.22786259541984732,0.18730337078651685,0.151,0.0615,0.088,0.071,0.044,0.36526315789473685,0.34368421052631576,0.941,0.11433333333333334,0.015,0.0,0.0,0.0735,0.093,0.025,0.18333333333333332,0.152,0.0,0.0,0.0,0.185,0.006666666666666667,0.011,0.308
2761,Matías Vecino,URU,MF,Inter,Serie A,30.0,1991,17,2,377,4.2,0.048,0.08349999999999999,0.024,0.28600000000000003,0.14,0.25,0.13202247191011235,0.0,0.0,0.0,0.2425,0.21739130434782608,0.7759999999999999,0.20641975308641974,0.19895652173913045,0.195,0.18666666666666665,0.872,0.2042857142857143,0.24133333333333334,0.789,0.09525,0.10716666666666666,0.593,0.0,0.095,0.19033333333333333,0.14266666666666666,0.024,0.246,0.21739130434782608,0.22999999999999998,0.041749999999999995,0.119,0.071,0.255,0.0475,0.11133333333333333,0.0,0.0,0.0,0.0,0.25846153846153846,0.123,0.15083333333333335,0.021833333333333333,0.26666666666666666,0.131,0.012,0.143,0.2425,0.048,0.0355,0.07133333333333333,0.095,0.0775,0.09533333333333333,0.0,0.0,0.024,0.0,0.0,0.0475,0.095,0.0,0.0,0.0,0.0,0.0,0.095,0.071,0.071,0.048,0.071,0.0,0.119,0.0,0.119,0.198,0.143,0.217,0.09519999999999999,0.2,0.1,0.143,0.024,0.0,0.131,0.0475,0.143,0.095,0.0,0.22592592592592592,0.0572,0.1409090909090909,0.21933333333333332,0.11714285714285713,0.062,0.2372,0.0,0.024,0.0,0.0,0.0,0.2553333333333333,0.1516030534351145,0.1286516853932584,0.12380000000000001,0.095,0.0,0.0355,0.0355,0.24947368421052632,0.21157894736842106,0.8490000000000001,0.111,0.048,0.0,0.0,0.10700000000000001,0.0355,0.0,0.11133333333333333,0.071,0.0,0.0,0.0,0.275,0.127,0.0655,0.593
2762,Gabriel Veiga,ESP,MF,Celta Vigo,La Liga,20.0,2002,7,0,108,1.2,0.0,0.08349999999999999,0.0,0.0,0.0,0.0,0.3651685393258427,0.0,0.0,0.0,0.28625,0.2465217391304348,0.809,0.22993827160493827,0.1956521739130435,0.242,0.215,0.935,0.23857142857142857,0.256,0.87,0.08325,0.125,0.444,0.0,0.08299999999999999,0.08333333333333333,0.16666666666666666,0.08299999999999999,0.19433333333333333,0.2465217391304348,0.27,0.0,0.0,0.0,0.3125,0.08349999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.37153846153846154,0.0555,0.08333333333333333,0.05558333333333333,0.328,0.0,0.0,0.0,0.28625,0.0,0.0,0.027666666666666666,0.125,0.020749999999999998,0.027666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,0.25,0.08299999999999999,0.08299999999999999,0.16699999999999998,0.16699999999999998,0.75,0.222,0.583,0.408,0.47333333333333333,0.34700000000000003,0.21600000000000003,0.366,0.23399999999999999,0.2085,0.0,0.0,0.2085,0.125,0.2915,0.08349999999999999,0.0,0.2777777777777778,0.0166,0.09818181818181819,0.3053333333333333,0.155,0.0334,0.3,0.2085,0.25,0.833,0.2085,0.0,0.33866666666666667,0.20549618320610685,0.16202247191011235,0.1,0.041499999999999995,0.08299999999999999,0.041499999999999995,0.041499999999999995,0.2631578947368421,0.22789473684210526,0.867,0.05566666666666666,0.0,0.0,0.0,0.0,0.2085,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.4575,0.05566666666666666,0.1875,0.182
2763,Miguel Veloso,POR,MF,Hellas Verona,Serie A,36.0,1986,22,17,1343,14.9,0.0,0.056999999999999995,0.013500000000000002,0.235,0.0,0.0,0.35112359550561795,0.04,0.0,0.0,0.30625,0.2682608695652174,0.794,0.31219135802469133,0.26643478260869563,0.16399999999999998,0.165,0.831,0.3357142857142857,0.35733333333333334,0.875,0.20975000000000002,0.22333333333333333,0.628,0.02,0.174,0.18566666666666667,0.08533333333333333,0.034,0.16333333333333336,0.2682608695652174,0.2561904761904762,0.198,0.396,0.013000000000000001,0.2165,0.124,0.13866666666666666,0.16799999999999998,0.10733333333333334,0.174,0.04895104895104896,0.30923076923076925,0.12633333333333333,0.23166666666666666,0.35,0.09066666666666666,0.17099999999999999,0.015,0.02,0.30625,0.04,0.047,0.051333333333333335,0.064,0.07725,0.06699999999999999,0.101,0.007000000000000001,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.08399999999999999,0.087,0.04,0.121,0.007000000000000001,0.06,0.141,0.429,0.081,0.138,0.12766666666666668,0.27699999999999997,0.10339999999999999,0.1464,0.0268,0.074,0.027000000000000003,0.0,0.0605,0.067,0.151,0.067,0.014000000000000002,0.2588888888888889,0.04019999999999999,0.12818181818181817,0.2853333333333333,0.12714285714285714,0.0134,0.2476,0.013500000000000002,0.017,0.8,0.013500000000000002,0.007000000000000001,0.25666666666666665,0.17969465648854963,0.1256179775280899,0.0766,0.053500000000000006,0.02,0.017,0.03,0.2236842105263158,0.2136842105263158,0.956,0.033666666666666664,0.047,0.035,0.04895104895104896,0.0605,0.02,0.0,0.13866666666666666,0.087,0.0,0.0,0.0,0.335,0.07366666666666667,0.047,0.541
2764,Joël Veltman,NED,DF,Brighton,Premier League,30.0,1992,34,33,2874,31.9,0.006,0.019,0.003,0.16699999999999998,0.08,0.25,0.23314606741573035,0.0,0.0,0.0,0.281875,0.25130434782608696,0.7809999999999999,0.27925925925925926,0.29304347826086957,0.147,0.13833333333333334,0.8809999999999999,0.34714285714285714,0.39199999999999996,0.826,0.14350000000000002,0.16449999999999998,0.581,0.003,0.05,0.13166666666666668,0.037333333333333336,0.019,0.12033333333333333,0.25130434782608696,0.23333333333333334,0.21875,0.119,0.009,0.1535,0.039,0.06266666666666666,0.0,0.0,0.0,0.0,0.2692307692307692,0.14883333333333332,0.23166666666666666,0.06866666666666667,0.24866666666666665,0.1505,0.188,0.025,0.281875,0.026000000000000002,0.06899999999999999,0.06566666666666666,0.0735,0.028249999999999997,0.030333333333333334,0.006,0.003,0.003,0.006,0.003,0.003,0.006,0.0,0.0,0.0,0.0,0.0,0.141,0.125,0.172,0.091,0.019,0.097,0.20099999999999998,0.484,0.10300000000000001,0.11,0.114,0.311,0.111,0.0858,0.0226,0.10200000000000001,0.05,0.0,0.077,0.10500000000000001,0.246,0.152,0.006,0.2577777777777778,0.1204,0.24636363636363637,0.216,0.1,0.017,0.24359999999999998,0.022,0.0485,0.452,0.0235,0.003,0.2593333333333333,0.13740458015267176,0.08685393258426966,0.0508,0.036,0.006,0.025,0.0235,0.21526315789473682,0.20631578947368423,0.9590000000000001,0.015666666666666666,0.019,0.0,0.0,0.075,0.0595,0.0,0.06266666666666666,0.125,0.003,0.02097902097902098,0.0,0.24925000000000003,0.07200000000000001,0.033,0.622
2765,Mickey van de Ven,NED,DF,Wolfsburg,Bundesliga,21.0,2001,5,2,189,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19375,0.17173913043478262,0.7829999999999999,0.1901851851851852,0.19295652173913044,0.09519999999999999,0.09166666666666666,0.87,0.2442857142857143,0.26666666666666666,0.857,0.10725,0.127,0.563,0.048,0.048,0.04766666666666666,0.032,0.048,0.04766666666666666,0.17173913043478262,0.16095238095238093,0.14275,0.143,0.0,0.22625,0.0,0.06333333333333332,0.0,0.0,0.0,0.0,0.19076923076923077,0.14283333333333334,0.10316666666666667,0.23833333333333334,0.015866666666666664,0.0715,0.10725,0.0,0.19375,0.0,0.0,0.07933333333333333,0.0475,0.012,0.016,0.0,0.0,0.0,0.0,0.0,0.024,0.048,0.0,0.0,0.0,0.0,0.0,0.143,0.143,0.19,0.048,0.048,0.0,0.143,0.0,0.143,0.0857,0.07933333333333333,0.278,0.0858,0.0666,0.019,0.095,0.048,0.0,0.0715,0.2145,0.357,0.119,0.0,0.1922222222222222,0.1142,0.2509090909090909,0.13666666666666666,0.05785714285714286,0.0,0.18480000000000002,0.0,0.0,0.0,0.0,0.0,0.18733333333333335,0.10145038167938931,0.06898876404494382,0.0572,0.095,0.0,0.0715,0.0475,0.1326315789473684,0.13052631578947368,0.981,0.016,0.0,0.0,0.0,0.0,0.0475,0.0,0.06333333333333332,0.143,0.0,0.0,0.0,0.1905,0.127,0.012,0.889
